Removed Pin From Net: NetName=DO1 Pin=C1-1
Removed Pin From Net: NetName=NetC1_2 Pin=C1-2
Removed Pin From Net: NetName=DO2 Pin=C8-1
Removed Pin From Net: NetName=NetC8_2 Pin=C8-2
Removed Pin From Net: NetName=NetC11_1 Pin=C11-1
Removed Pin From Net: NetName=NetC17_1 Pin=C17-1
Removed Pin From Net: NetName=GND Pin=C21-1
Removed Pin From Net: NetName=VCC5V Pin=C21-2
Removed Pin From Net: NetName=B Pin=C25-1
Removed Pin From Net: NetName=GND Pin=C25-2
Removed Pin From Net: NetName=GND Pin=C26-1
Removed Pin From Net: NetName=A Pin=C26-2
Removed Pin From Net: NetName=NetC11_1 Pin=D4-1
Removed Pin From Net: NetName=NetC17_1 Pin=D7-1
Removed Pin From Net: NetName=B Pin=D9-1
Removed Pin From Net: NetName=A Pin=D9-2
Removed Pin From Net: NetName=GND Pin=D9-3
Removed Pin From Net: NetName=NetC11_1 Pin=P7-1
Removed Pin From Net: NetName=24V Pin=P7-2
Removed Pin From Net: NetName=NetC17_1 Pin=P10-1
Removed Pin From Net: NetName=24V Pin=P10-2
Removed Pin From Net: NetName=DO1 Pin=R2-1
Removed Pin From Net: NetName=NetC1_2 Pin=R2-2
Removed Pin From Net: NetName=DO2 Pin=R12-1
Removed Pin From Net: NetName=NetC8_2 Pin=R12-2
Removed Pin From Net: NetName=24V Pin=R17-1
Removed Pin From Net: NetName=NetC11_1 Pin=R18-1
Removed Pin From Net: NetName=24V Pin=R28-1
Removed Pin From Net: NetName=NetC17_1 Pin=R31-1
Removed Pin From Net: NetName=NetR43_1 Pin=R43-1
Removed Pin From Net: NetName=3.3V Pin=R43-2
Removed Pin From Net: NetName=GND Pin=R44-1
Removed Pin From Net: NetName=B Pin=R44-2
Removed Pin From Net: NetName=A Pin=R46-1
Removed Pin From Net: NetName=B Pin=R46-2
Removed Pin From Net: NetName=VCC5V Pin=R48-1
Removed Pin From Net: NetName=A Pin=R48-2
Removed Pin From Net: NetName=GND Pin=R49-1
Removed Pin From Net: NetName=NetR49_2 Pin=R49-2
Removed Pin From Net: NetName=NetC11_1 Pin=U3-2
Removed Pin From Net: NetName=NetC17_1 Pin=U6-2
Removed Pin From Net: NetName=485RX Pin=U8-1
Removed Pin From Net: NetName=NetR49_2 Pin=U8-2
Removed Pin From Net: NetName=NetR49_2 Pin=U8-3
Removed Pin From Net: NetName=485TX Pin=U8-4
Removed Pin From Net: NetName=A Pin=U8-6
Removed Pin From Net: NetName=B Pin=U8-7
Removed Pin From Net: NetName=VCC5V Pin=U8-8
Removed Pin From Net: NetName=NetR43_1 Pin=U9-1
Removed Pin From Net: NetName=485DE Pin=U9-2
Removed Pin From Net: NetName=NetR49_2 Pin=U9-3
Removed Pin From Net: NetName=3.3V Pin=U9-4
Removed Member From Class: ClassName=电磁阀V3.0 Member=C41
Removed Member From Class: ClassName=电磁阀V3.0 Member=C42
Removed Member From Class: ClassName=电磁阀V3.0 Member=C43
Change Component Footprint: Designator=P7 Old Footprint=2Pin-2.54A New Footprint=3PIN-2.54
Change Component Footprint: Designator=D9 Old Footprint=SOT-23-3 New Footprint=DO-214AC
Change Component Comment : Designator=R44 Old Comment=4.7KΩ (4701) ±1% New Comment=1KΩ (1001) ±1%
Change Component Comment : Designator=R46 Old Comment=120Ω (1200) ±1% New Comment=4.7KΩ (4701) ±1%
Change Component Comment : Designator=P7 Old Comment=Harder_2 New Comment=harder_3
Change Component Comment : Designator=D9 Old Comment=SM712 New Comment=SMAJ6.5CA
Change Component Comment : Designator=U8 Old Comment=SP485EEN-L/TR New Comment=MAX485ESA
Change Component Designator: OldDesignator=3V3 NewDesignator=1
Added Pin To Net: NetName=NetR46_2 Pin=U7-9
Added Pin To Net: NetName=NetR46_2 Pin=U8-1
Added Net: Name=NetR46_2
Added Pin To Net: NetName=NetU7_12 Pin=U7-12
Added Pin To Net: NetName=NetU7_12 Pin=U8-2
Added Pin To Net: NetName=NetU7_12 Pin=U8-3
Added Net: Name=NetU7_12
Added Member To Class: ClassName=电磁阀V3.0 Member=Component D11 1N4148
Added Member To Class: ClassName=电磁阀V3.0 Member=Component D12 红灯 0603
Added Member To Class: ClassName=电磁阀V3.0 Member=Component D13 蓝灯 0603
Added Member To Class: ClassName=电磁阀V3.0 Member=Component D14 SMAJ6.5CA
Added Member To Class: ClassName=电磁阀V3.0 Member=Component D15 1N4148
Added Member To Class: ClassName=电磁阀V3.0 Member=Component F4 32V/5A
Added Member To Class: ClassName=电磁阀V3.0 Member=Component GROUND1 12V
Added Room: Name=电磁阀V3.0
